"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","task","rt","stimulus","response","item","answer","correct","spm_correct","spm_rt","view_history","fiar_detect_rt","fiar_detect_correct","total_correct_fiar_detect","post_trial_gap","choices","mouse_click","stim_duration","block_duration","timing_post_trial","current_position","tol_num_moves_made","tol_target","tol_problem_id","tol_rt","key_press","possible_responses","tol_correct","preplanning","tol_rt_per_trial","tol_min_moves"
"true","false","[]","[]","[]","preload","0","1317","0.0-0.0","5d9eb6d611b7c400172aa975","A3","batch1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","43587","0.0-1.0-0.0","5d9eb6d611b7c400172aa975","A3","batch1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","47227","0.0-2.0-0.0","5d9eb6d611b7c400172aa975","A3","batch1","spm_fullscreen","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","3","56795","0.0-2.0-1.0","5d9eb6d611b7c400172aa975","A3","batch1","","9567","<p class = block-text><b>Instructions</b> <br>This is a widely used intelligence test in research. <br>In this test, a figure with a missing piece will be presented.<br>Below the figure are alternative pieces to complete the figure, only one of which is correct.<br> Different figures might involve different principles for obtaining the missing piece<br>Your job is to select the most logical piece to complete the figure.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","57598","0.0-2.0-2.0-0.0","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 1 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","5","70575","0.0-2.0-2.0-1.0","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","12970.60000000149","img/question_1_1.jpeg","5","mat_01","4","0","0","12970.60000000149","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","71628","0.0-2.0-2.0-0.1","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 2 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","7","75386","0.0-2.0-2.0-1.1","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","3756.599999997765","img/question_1_2.jpeg","4","mat_02","5","1","1","3756.599999997765","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","76448","0.0-2.0-2.0-0.2","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 3 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","9","80140","0.0-2.0-2.0-1.2","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","3690.099999997765","img/question_1_3.jpeg","0","mat_03","1","1","1","3690.099999997765","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","81195","0.0-2.0-2.0-0.3","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 4 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","11","84804","0.0-2.0-2.0-1.3","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","3607.2000000029802","img/question_1_4.jpeg","1","mat_04","2","1","1","3607.2000000029802","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","12","85864","0.0-2.0-2.0-0.4","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 5 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","13","91565","0.0-2.0-2.0-1.4","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","5698.300000000745","img/question_1_5.jpeg","5","mat_05","6","1","1","5698.300000000745","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","14","92631","0.0-2.0-2.0-0.5","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 6 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","15","96916","0.0-2.0-2.0-1.5","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","4283.300000000745","img/question_1_6.jpeg","2","mat_06","3","1","1","4283.300000000745","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","97980","0.0-2.0-2.0-0.6","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 7 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","17","103705","0.0-2.0-2.0-1.6","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","5722.70000000298","img/question_1_7.jpeg","5","mat_07","6","1","1","5722.70000000298","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","104767","0.0-2.0-2.0-0.7","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 8 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","19","111070","0.0-2.0-2.0-1.7","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","6301.10000000149","img/question_1_8.jpeg","1","mat_08","2","1","1","6301.10000000149","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","112130","0.0-2.0-2.0-0.8","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 9 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","21","117361","0.0-2.0-2.0-1.8","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","5228.699999999255","img/question_1_9.jpeg","0","mat_09","1","1","1","5228.699999999255","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","22","118413","0.0-2.0-2.0-0.9","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 10 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","23","123799","0.0-2.0-2.0-1.9","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","5384.099999997765","img/question_1_10.jpeg","2","mat_10","3","1","1","5384.099999997765","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","24","124864","0.0-2.0-2.0-0.10","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 11 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","25","133853","0.0-2.0-2.0-1.10","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","8987.099999997765","img/question_1_11.jpeg","3","mat_11","4","1","1","8987.099999997765","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","26","134915","0.0-2.0-2.0-0.11","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 12 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","27","155302","0.0-2.0-2.0-1.11","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","20385.60000000149","img/question_1_12.jpeg","4","mat_12","5","1","1","20385.60000000149","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","28","156364","0.0-2.0-2.0-0.12","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 13 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","29","159778","0.0-2.0-2.0-1.12","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","3411.5","img/question_2_1.jpeg","1","mat_13","2","1","1","3411.5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","160847","0.0-2.0-2.0-0.13","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 14 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","31","170627","0.0-2.0-2.0-1.13","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","9778.199999999255","img/question_2_2.jpeg","5","mat_14","6","1","1","9778.199999999255","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","32","171699","0.0-2.0-2.0-0.14","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 15 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","33","175150","0.0-2.0-2.0-1.14","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","3448.5","img/question_2_3.jpeg","0","mat_15","1","1","1","3448.5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","34","176211","0.0-2.0-2.0-0.15","5d9eb6d611b7c400172aa975","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 16 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","35","179688","0.0-2.0-2.0-1.15","5d9eb6d611b7c400172aa975","A3","batch1","spm_respsonse","3475.199999999255","img/question_2_4.jpeg","1","mat_16","2","1","1","3475.199999999255","","","","","","","","","","","","","","","","","","","","",""
