"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","task","rt","stimulus","response","item","answer","correct","spm_correct","spm_rt","view_history","mouse_click","stim_duration","block_duration","timing_post_trial","current_position","tol_num_moves_made","tol_target","tol_problem_id","tol_rt","key_press","possible_responses","tol_correct","preplanning","tol_rt_per_trial","tol_min_moves","fiar_detect_rt","fiar_detect_correct","total_correct_fiar_detect","post_trial_gap","choices"
"true","false","[]","[]","[]","preload","0","1112","0.0-0.0","6125a71575ce1cc4f554b8b0","D2","batch4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","8811","0.0-1.0-0.0","6125a71575ce1cc4f554b8b0","D2","batch4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","12583","0.0-2.0-0.0","6125a71575ce1cc4f554b8b0","D2","batch4","spm_fullscreen","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","3","23455","0.0-2.0-1.0","6125a71575ce1cc4f554b8b0","D2","batch4","","10869.89999999106","<p class = block-text><b>Instructions</b> <br>This is a widely used intelligence test in research. <br>In this test, a figure with a missing piece will be presented.<br>Below the figure are alternative pieces to complete the figure, only one of which is correct.<br> Different figures might involve different principles for obtaining the missing piece<br>Your job is to select the most logical piece to complete the figure.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","24264","0.0-2.0-2.0-0.0","6125a71575ce1cc4f554b8b0","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 1 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","5","31665","0.0-2.0-2.0-1.0","6125a71575ce1cc4f554b8b0","D2","batch4","spm_respsonse","7395.0999999940395","img/question_1_1.jpeg","3","mat_01","4","1","1","7395.0999999940395","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","32725","0.0-2.0-2.0-0.1","6125a71575ce1cc4f554b8b0","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 2 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","7","34946","0.0-2.0-2.0-1.1","6125a71575ce1cc4f554b8b0","D2","batch4","spm_respsonse","2219.199999988079","img/question_1_2.jpeg","4","mat_02","5","1","1","2219.199999988079","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","36014","0.0-2.0-2.0-0.2","6125a71575ce1cc4f554b8b0","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 3 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","9","38190","0.0-2.0-2.0-1.2","6125a71575ce1cc4f554b8b0","D2","batch4","spm_respsonse","2174.300000011921","img/question_1_3.jpeg","0","mat_03","1","1","1","2174.300000011921","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","39256","0.0-2.0-2.0-0.3","6125a71575ce1cc4f554b8b0","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 4 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","11","41612","0.0-2.0-2.0-1.3","6125a71575ce1cc4f554b8b0","D2","batch4","spm_respsonse","2354","img/question_1_4.jpeg","1","mat_04","2","1","1","2354","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","12","42677","0.0-2.0-2.0-0.4","6125a71575ce1cc4f554b8b0","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 5 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","13","46236","0.0-2.0-2.0-1.4","6125a71575ce1cc4f554b8b0","D2","batch4","spm_respsonse","3556.6000000089407","img/question_1_5.jpeg","5","mat_05","6","1","1","3556.6000000089407","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","14","47296","0.0-2.0-2.0-0.5","6125a71575ce1cc4f554b8b0","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 6 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","15","50291","0.0-2.0-2.0-1.5","6125a71575ce1cc4f554b8b0","D2","batch4","spm_respsonse","2991.8999999910593","img/question_1_6.jpeg","2","mat_06","3","1","1","2991.8999999910593","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","51360","0.0-2.0-2.0-0.6","6125a71575ce1cc4f554b8b0","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 7 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","17","54469","0.0-2.0-2.0-1.6","6125a71575ce1cc4f554b8b0","D2","batch4","spm_respsonse","3105.8999999910593","img/question_1_7.jpeg","5","mat_07","6","1","1","3105.8999999910593","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","55531","0.0-2.0-2.0-0.7","6125a71575ce1cc4f554b8b0","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 8 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","19","59497","0.0-2.0-2.0-1.7","6125a71575ce1cc4f554b8b0","D2","batch4","spm_respsonse","3964.6000000089407","img/question_1_8.jpeg","1","mat_08","2","1","1","3964.6000000089407","","","","","","","","","","","","","","","","","","","","",""
