"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","task","rt","stimulus","response","item","answer","correct","spm_correct","spm_rt","view_history","mouse_click","stim_duration","block_duration","timing_post_trial","current_position","tol_num_moves_made","tol_target","tol_problem_id","tol_rt","key_press","possible_responses","tol_correct","preplanning","tol_rt_per_trial","tol_min_moves","fiar_detect_rt","fiar_detect_correct","total_correct_fiar_detect","post_trial_gap","choices"
"true","false","[]","[]","[]","preload","0","61144","0.0-0.0","6135752aa4ee5158b0708670","D2","batch4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","127836","0.0-1.0-0.0","6135752aa4ee5158b0708670","D2","batch4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","136837","0.0-2.0-0.0","6135752aa4ee5158b0708670","D2","batch4","spm_fullscreen","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","3","201909","0.0-2.0-1.0","6135752aa4ee5158b0708670","D2","batch4","","65068.39999999851","<p class = block-text><b>Instructions</b> <br>This is a widely used intelligence test in research. <br>In this test, a figure with a missing piece will be presented.<br>Below the figure are alternative pieces to complete the figure, only one of which is correct.<br> Different figures might involve different principles for obtaining the missing piece<br>Your job is to select the most logical piece to complete the figure.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","202711","0.0-2.0-2.0-0.0","6135752aa4ee5158b0708670","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 1 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","5","229333","0.0-2.0-2.0-1.0","6135752aa4ee5158b0708670","D2","batch4","spm_respsonse","26614.10000000149","img/question_1_1.jpeg","3","mat_01","4","1","1","26614.10000000149","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","230386","0.0-2.0-2.0-0.1","6135752aa4ee5158b0708670","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 2 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","7","234148","0.0-2.0-2.0-1.1","6135752aa4ee5158b0708670","D2","batch4","spm_respsonse","3759","img/question_1_2.jpeg","4","mat_02","5","1","1","3759","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","235201","0.0-2.0-2.0-0.2","6135752aa4ee5158b0708670","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 3 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","9","240052","0.0-2.0-2.0-1.2","6135752aa4ee5158b0708670","D2","batch4","spm_respsonse","4847.9000000059605","img/question_1_3.jpeg","0","mat_03","1","1","1","4847.9000000059605","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","241117","0.0-2.0-2.0-0.3","6135752aa4ee5158b0708670","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 4 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","11","247436","0.0-2.0-2.0-1.3","6135752aa4ee5158b0708670","D2","batch4","spm_respsonse","6316.10000000149","img/question_1_4.jpeg","1","mat_04","2","1","1","6316.10000000149","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","12","248503","0.0-2.0-2.0-0.4","6135752aa4ee5158b0708670","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 5 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","13","256900","0.0-2.0-2.0-1.4","6135752aa4ee5158b0708670","D2","batch4","spm_respsonse","8393.70000000298","img/question_1_5.jpeg","5","mat_05","6","1","1","8393.70000000298","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","14","257953","0.0-2.0-2.0-0.5","6135752aa4ee5158b0708670","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 6 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","15","264700","0.0-2.0-2.0-1.5","6135752aa4ee5158b0708670","D2","batch4","spm_respsonse","6743.5","img/question_1_6.jpeg","2","mat_06","3","1","1","6743.5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","265759","0.0-2.0-2.0-0.6","6135752aa4ee5158b0708670","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 7 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","17","270053","0.0-2.0-2.0-1.6","6135752aa4ee5158b0708670","D2","batch4","spm_respsonse","4291.10000000149","img/question_1_7.jpeg","5","mat_07","6","1","1","4291.10000000149","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","271105","0.0-2.0-2.0-0.7","6135752aa4ee5158b0708670","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 8 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","19","276660","0.0-2.0-2.0-1.7","6135752aa4ee5158b0708670","D2","batch4","spm_respsonse","5551.5","img/question_1_8.jpeg","1","mat_08","2","1","1","5551.5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","277724","0.0-2.0-2.0-0.8","6135752aa4ee5158b0708670","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 9 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","21","281828","0.0-2.0-2.0-1.8","6135752aa4ee5158b0708670","D2","batch4","spm_respsonse","4101.29999999702","img/question_1_9.jpeg","0","mat_09","1","1","1","4101.29999999702","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","22","282888","0.0-2.0-2.0-0.9","6135752aa4ee5158b0708670","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 10 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","23","287252","0.0-2.0-2.0-1.9","6135752aa4ee5158b0708670","D2","batch4","spm_respsonse","4359.19999999553","img/question_1_10.jpeg","2","mat_10","3","1","1","4359.19999999553","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","24","288304","0.0-2.0-2.0-0.10","6135752aa4ee5158b0708670","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 11 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
