"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","task","rt","stimulus","response","item","answer","correct","spm_correct","spm_rt","view_history","mouse_click","stim_duration","block_duration","timing_post_trial","current_position","tol_num_moves_made","tol_target","tol_problem_id","tol_rt","key_press","possible_responses","tol_correct","preplanning","tol_rt_per_trial","tol_min_moves","fiar_detect_rt","fiar_detect_correct","total_correct_fiar_detect","post_trial_gap","choices"
"true","false","[]","[]","[]","preload","0","16996","0.0-0.0","5c3fd0d4c2d0b700017d02cd","A3","batch1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","30392","0.0-1.0-0.0","5c3fd0d4c2d0b700017d02cd","A3","batch1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","34397","0.0-2.0-0.0","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_fullscreen","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","3","51025","0.0-2.0-1.0","5c3fd0d4c2d0b700017d02cd","A3","batch1","","16627.600000023842","<p class = block-text><b>Instructions</b> <br>This is a widely used intelligence test in research. <br>In this test, a figure with a missing piece will be presented.<br>Below the figure are alternative pieces to complete the figure, only one of which is correct.<br> Different figures might involve different principles for obtaining the missing piece<br>Your job is to select the most logical piece to complete the figure.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","51826","0.0-2.0-2.0-0.0","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 1 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","5","61100","0.0-2.0-2.0-1.0","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_respsonse","9271.799999952316","img/question_1_1.jpeg","3","mat_01","4","1","1","9271.799999952316","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","62152","0.0-2.0-2.0-0.1","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 2 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","7","67304","0.0-2.0-2.0-1.1","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_respsonse","5151.599999904633","img/question_1_2.jpeg","4","mat_02","5","1","1","5151.599999904633","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","68355","0.0-2.0-2.0-0.2","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 3 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","9","71253","0.0-2.0-2.0-1.2","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_respsonse","2896.2999999523163","img/question_1_3.jpeg","0","mat_03","1","1","1","2896.2999999523163","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","72305","0.0-2.0-2.0-0.3","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 4 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","11","75663","0.0-2.0-2.0-1.3","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_respsonse","3356.9000000953674","img/question_1_4.jpeg","1","mat_04","2","1","1","3356.9000000953674","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","12","76714","0.0-2.0-2.0-0.4","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 5 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","13","81316","0.0-2.0-2.0-1.4","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_respsonse","4600.199999928474","img/question_1_5.jpeg","5","mat_05","6","1","1","4600.199999928474","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","14","82367","0.0-2.0-2.0-0.5","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 6 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","15","86007","0.0-2.0-2.0-1.5","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_respsonse","3639.100000023842","img/question_1_6.jpeg","2","mat_06","3","1","1","3639.100000023842","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","87074","0.0-2.0-2.0-0.6","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 7 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","17","90295","0.0-2.0-2.0-1.6","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_respsonse","3220.7999999523163","img/question_1_7.jpeg","5","mat_07","6","1","1","3220.7999999523163","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","91350","0.0-2.0-2.0-0.7","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 8 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","19","96771","0.0-2.0-2.0-1.7","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_respsonse","5420.699999928474","img/question_1_8.jpeg","1","mat_08","2","1","1","5420.699999928474","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","97822","0.0-2.0-2.0-0.8","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 9 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","21","101495","0.0-2.0-2.0-1.8","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_respsonse","3671.7000000476837","img/question_1_9.jpeg","0","mat_09","1","1","1","3671.7000000476837","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","22","102546","0.0-2.0-2.0-0.9","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 10 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","23","107384","0.0-2.0-2.0-1.9","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_respsonse","4837.100000023842","img/question_1_10.jpeg","2","mat_10","3","1","1","4837.100000023842","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","24","108446","0.0-2.0-2.0-0.10","5c3fd0d4c2d0b700017d02cd","A3","batch1","spm_show_trial_num","null","<p class=block-text>Trial 11 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
