"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","correct","answer","item","fiar_detect_rt","fiar_detect_correct","total_correct_fiar_detect","post_trial_gap","choices","mouse_click","stim_duration","block_duration","timing_post_trial","current_position","tol_num_moves_made","tol_target","tol_problem_id","tol_rt","key_press","possible_responses","tol_correct","preplanning","tol_rt_per_trial","tol_min_moves","spm_correct","spm_rt"
"true","false","[]","[]","[]","preload","0","26091","0.0-0.0","63d950327d82a384a24b606c","C3","batch3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","65294","0.0-1.0-0.0","63d950327d82a384a24b606c","C3","batch3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","74824","0.0-2.0-0.0","63d950327d82a384a24b606c","C3","batch3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","130853","0.0-2.0-1.0-0.0","63d950327d82a384a24b606c","C3","batch3","[{""page_index"":0,""viewing_time"":41963.19999998808},{""page_index"":1,""viewing_time"":14063.70000000298}]","56027.09999999404","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","132186","0.0-2.0-1.0-1.0-0.0","63d950327d82a384a24b606c","C3","batch3","","1331.5","<p class=block-text> Let's answer a few questions <br>","0","pattern_enter_quiz","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","135820","0.0-2.0-1.0-1.0-1.0","63d950327d82a384a24b606c","C3","batch3","","3632.7999999970198","<p class = block-text>True or False: You will have as much time as you want to make each choice. <br></p>","1","pattern_quiz","true","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","6","137475","0.0-2.0-1.0-1.0-2.0","63d950327d82a384a24b606c","C3","batch3","","1653.5","<p class = block-text>Correct! You should make your choice <strong> as fast as you can</strong>.</p>","0","pattern_quiz_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","7","142886","0.0-2.0-1.0-1.0-3.0","63d950327d82a384a24b606c","C3","batch3","","5410.20000000298","<p class = block-text>True or False: You will look for 4 pieces in black or white color connected in a row either horizontally, vertically or diagonally. <br></p>","0","pattern_quiz","true","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","8","144082","0.0-2.0-1.0-1.0-4.0","63d950327d82a384a24b606c","C3","batch3","","1194.2999999970198","<p class = block-text>Correct! </p>","0","pattern_quiz_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","9","147716","0.0-2.0-2.0","63d950327d82a384a24b606c","C3","batch3","","3632.300000011921","<p class=block-text> Now that you've understood the game, let's do a few practice trials before we start!<br> <br>","0","pattern_enter_practice","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","10","153161","0.0-2.0-3.0-0.0","63d950327d82a384a24b606c","C3","batch3","","5420","stim/prac_no_16_1.png","j","pattern_practice","true","j","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","154175","0.0-2.0-3.0-1.0","63d950327d82a384a24b606c","C3","batch3","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","12","155465","0.0-2.0-3.0-0.1","63d950327d82a384a24b606c","C3","batch3","","1287.8999999910593","stim/prac_no_18_1.png","j","pattern_practice","true","j","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","156479","0.0-2.0-3.0-1.1","63d950327d82a384a24b606c","C3","batch3","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","14","157554","0.0-2.0-3.0-0.2","63d950327d82a384a24b606c","C3","batch3","","1073.699999988079","stim/prac_yes_18_hor_w1.png","f","pattern_practice","true","f","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","158563","0.0-2.0-3.0-1.2","63d950327d82a384a24b606c","C3","batch3","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","16","159620","0.0-2.0-3.0-0.3","63d950327d82a384a24b606c","C3","batch3","","1055.5","stim/prac_yes_16_ver_w1.png","f","pattern_practice","true","f","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","160627","0.0-2.0-3.0-1.3","63d950327d82a384a24b606c","C3","batch3","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","18","162263","0.0-2.0-3.0-0.4","63d950327d82a384a24b606c","C3","batch3","","1634.199999988079","stim/prac_yes_20_dia_b1.png","f","pattern_practice","true","f","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","19","163275","0.0-2.0-3.0-1.4","63d950327d82a384a24b606c","C3","batch3","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
