"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","correct","answer","item","fiar_detect_rt","fiar_detect_correct","total_correct_fiar_detect","post_trial_gap","choices","spm_correct","spm_rt","mouse_click","stim_duration","block_duration","timing_post_trial","current_position","tol_num_moves_made","tol_target","tol_problem_id","tol_rt","key_press","possible_responses","tol_correct","preplanning","tol_rt_per_trial","tol_min_moves"
"true","false","[]","[]","[]","preload","0","1621","0.0-0.0","5dd0440659b1b01317872cf0","F1","batch6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","11170","0.0-1.0-0.0","5dd0440659b1b01317872cf0","F1","batch6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","14028","0.0-2.0-0.0","5dd0440659b1b01317872cf0","F1","batch6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","40034","0.0-2.0-1.0-0.0","5dd0440659b1b01317872cf0","F1","batch6","[{""page_index"":0,""viewing_time"":7891.5},{""page_index"":1,""viewing_time"":10454},{""page_index"":0,""viewing_time"":1321.8999999761581},{""page_index"":1,""viewing_time"":6339}]","26006.599999964237","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","41051","0.0-2.0-1.0-1.0-0.0","5dd0440659b1b01317872cf0","F1","batch6","","1016.5","<p class=block-text> Let's answer a few questions <br>","0","pattern_enter_quiz","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","43969","0.0-2.0-1.0-1.0-1.0","5dd0440659b1b01317872cf0","F1","batch6","","2917.400000035763","<p class = block-text>True or False: You will have as much time as you want to make each choice. <br></p>","1","pattern_quiz","true","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","6","45780","0.0-2.0-1.0-1.0-2.0","5dd0440659b1b01317872cf0","F1","batch6","","1810.300000011921","<p class = block-text>Correct! You should make your choice <strong> as fast as you can</strong>.</p>","0","pattern_quiz_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","7","49938","0.0-2.0-1.0-1.0-3.0","5dd0440659b1b01317872cf0","F1","batch6","","4157.400000035763","<p class = block-text>True or False: You will look for 4 pieces in black or white color connected in a row either horizontally, vertically or diagonally. <br></p>","0","pattern_quiz","true","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","8","50741","0.0-2.0-1.0-1.0-4.0","5dd0440659b1b01317872cf0","F1","batch6","","802.5","<p class = block-text>Correct! </p>","0","pattern_quiz_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","9","52662","0.0-2.0-2.0","5dd0440659b1b01317872cf0","F1","batch6","","1920.199999988079","<p class=block-text> Now that you've understood the game, let's do a few practice trials before we start!<br> <br>","0","pattern_enter_practice","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","10","53776","0.0-2.0-3.0-0.0","5dd0440659b1b01317872cf0","F1","batch6","","1112.4000000357628","stim/prac_no_18_1.png","j","pattern_practice","true","j","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","54783","0.0-2.0-3.0-1.0","5dd0440659b1b01317872cf0","F1","batch6","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","12","55541","0.0-2.0-3.0-0.1","5dd0440659b1b01317872cf0","F1","batch6","","757.5","stim/prac_yes_18_hor_w1.png","f","pattern_practice","true","f","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","56555","0.0-2.0-3.0-1.1","5dd0440659b1b01317872cf0","F1","batch6","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","14","57873","0.0-2.0-3.0-0.2","5dd0440659b1b01317872cf0","F1","batch6","","1317","stim/prac_no_16_1.png","j","pattern_practice","true","j","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","58878","0.0-2.0-3.0-1.2","5dd0440659b1b01317872cf0","F1","batch6","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","16","59826","0.0-2.0-3.0-0.3","5dd0440659b1b01317872cf0","F1","batch6","","948.1000000238419","stim/prac_yes_20_dia_b1.png","f","pattern_practice","true","f","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","60852","0.0-2.0-3.0-1.3","5dd0440659b1b01317872cf0","F1","batch6","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","18","61655","0.0-2.0-3.0-0.4","5dd0440659b1b01317872cf0","F1","batch6","","802.1999999880791","stim/prac_yes_16_ver_w1.png","f","pattern_practice","true","f","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","19","62673","0.0-2.0-3.0-1.4","5dd0440659b1b01317872cf0","F1","batch6","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
