"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","task","stimulus","response","correct","mouse_click","stim_duration","block_duration","timing_post_trial","current_position","tol_num_moves_made","tol_target","tol_problem_id","tol_rt","key_press","possible_responses","tol_correct","preplanning","tol_rt_per_trial","tol_min_moves","item","answer","spm_correct","spm_rt","fiar_detect_rt","fiar_detect_correct","total_correct_fiar_detect","post_trial_gap","choices"
"true","false","[]","[]","[]","preload","0","1025","0.0-0.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","6323","0.0-1.0-0.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","8651","0.0-2.0-0.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","38013","0.0-2.0-1.0-0.0-0.0","610ed1ac68f6c344f9a8b17d","B2","batch2","[{""page_index"":0,""viewing_time"":3954.199999988079},{""page_index"":1,""viewing_time"":5615.300000011921},{""page_index"":2,""viewing_time"":4589.199999988079},{""page_index"":3,""viewing_time"":4424.300000011921},{""page_index"":4,""viewing_time"":2437.599999964237},{""page_index"":5,""viewing_time"":5966.800000011921},{""page_index"":6,""viewing_time"":2371.900000035763}]","29359.899999976158","tol-instructions","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","38967","0.0-2.0-1.0-1.0-0.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","951.3999999761581","tol_enter_quiz","<p class=block-text> Let's answer a few questions <br>","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","46546","0.0-2.0-1.0-1.0-1.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","7575.700000047684","tol_quiz","<p class = block-text>True or False: You can only move the ball on top of a peg. <br></p>","1","false","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","6","47939","0.0-2.0-1.0-1.0-2.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","1390.8999999761581","tol_quiz_feedback","<p class = block-text>Incorrect. Remember, you can only move the ball on top of a peg.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","7","50609","0.0-2.0-1.0-1.0-3.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","2669.400000035763","tol_quiz","<p class = block-text>True or False: You should try to match your board with the target board with fewest moves possible. <br></p>","0","true","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","8","51400","0.0-2.0-1.0-1.0-4.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","790.4000000357628","tol_quiz_feedback","<p class = block-text>Correct! </p>","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","9","53512","0.0-2.0-1.0-2.0-0.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","2110.400000035763","","<p class = block-text>You made too many incorrect choices.</p><p class = block-text>You will now repeat the instructions and quiz</p>","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","64746","0.0-2.0-1.1-0.1-0.1","610ed1ac68f6c344f9a8b17d","B2","batch2","[{""page_index"":0,""viewing_time"":2560.600000023842},{""page_index"":1,""viewing_time"":1671.5999999642372},{""page_index"":2,""viewing_time"":985.8000000119209},{""page_index"":3,""viewing_time"":1613.6000000238419},{""page_index"":4,""viewing_time"":2071},{""page_index"":5,""viewing_time"":1197.199999988079},{""page_index"":6,""viewing_time"":1133.0999999642372}]","11233.300000011921","tol-instructions","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","11","65607","0.0-2.0-1.1-1.1-0.1","610ed1ac68f6c344f9a8b17d","B2","batch2","","860.1999999880791","tol_enter_quiz","<p class=block-text> Let's answer a few questions <br>","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","12","66995","0.0-2.0-1.1-1.1-1.1","610ed1ac68f6c344f9a8b17d","B2","batch2","","1386.699999988079","tol_quiz","<p class = block-text>True or False: You can only move the ball on top of a peg. <br></p>","0","true","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","13","67941","0.0-2.0-1.1-1.1-2.1","610ed1ac68f6c344f9a8b17d","B2","batch2","","943.9000000357628","tol_quiz_feedback","<p class = block-text>Correct! You can only move the ball on top of a peg.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","14","69262","0.0-2.0-1.1-1.1-3.1","610ed1ac68f6c344f9a8b17d","B2","batch2","","1318.7000000476837","tol_quiz","<p class = block-text>True or False: You should try to match your board with the target board with fewest moves possible. <br></p>","0","true","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","15","69946","0.0-2.0-1.1-1.1-4.1","610ed1ac68f6c344f9a8b17d","B2","batch2","","682.8000000119209","tol_quiz_feedback","<p class = block-text>Correct! </p>","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","16","71014","0.0-2.0-2.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","1065.699999988079","","<p class=block-text> Now that you've understood the game, let's practice a few easier examples before we start!<br> <br>","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","single-stim-button","17","74998","0.0-2.0-3.0-0.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","3982","tol_practice","","","","tol_peg_2","3982","3982","0","[[1,2,0],[0,0],[0]]","1","[[1,2,0],[0,0],[3]]","practice","3982","","","","","","","","","","","","","","",""
"","","","","","single-stim-button","18","76899","0.0-2.0-3.0-1.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","1899","tol_practice","","","","tol_peg_3","1899","1899","0","[[1,2,0],[0,0],[3]]","1","[[1,2,0],[0,0],[3]]","practice","1899","","","","","","","","","","","","","","",""
"","","","","","poldrack-single-stim","19","77909","0.0-2.0-4.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","-1","tol_feedback","","","true","","1000","1000","500","","","","","","-1","none","true","","0","","","","","","","","","",""
"","","","","","single-stim-button","20","82072","0.0-2.0-5.0-0.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","4162","tol_practice","","","","tol_peg_1","4162","4162","0","[[1,0,0],[3,0],[0]]","2","[[0,0,0],[3,1],[2]]","practice","4162","","","","","","","","","","","","","","",""
"","","","","","single-stim-button","21","83497","0.0-2.0-5.0-1.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","1425","tol_practice","","","","tol_peg_3","1425","1425","0","[[1,0,0],[3,0],[2]]","2","[[0,0,0],[3,1],[2]]","practice","1425","","","","","","","","","","","","","","",""
"","","","","","single-stim-button","22","85079","0.0-2.0-5.1-0.1","610ed1ac68f6c344f9a8b17d","B2","batch2","","1580","tol_practice","","","","tol_peg_1","1580","1580","0","[[0,0,0],[3,0],[2]]","3","[[0,0,0],[3,1],[2]]","practice","1580","","","","","","","","","","","","","","",""
"","","","","","single-stim-button","23","86016","0.0-2.0-5.1-1.1","610ed1ac68f6c344f9a8b17d","B2","batch2","","936","tol_practice","","","","tol_peg_2","936","936","0","[[0,0,0],[3,1],[2]]","3","[[0,0,0],[3,1],[2]]","practice","936","","","","","","","","","","","","","","",""
"","","","","","poldrack-single-stim","24","87028","0.0-2.0-6.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","-1","tol_feedback","","","true","","1000","1000","500","","","","","","-1","none","true","","0","","","","","","","","","",""
"","","","","","single-stim-button","25","89508","0.0-2.0-7.0-0.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","2479","tol_practice","","","","tol_peg_2","2479","2479","0","[[1,2,0],[0,0],[0]]","4","[[1,0,0],[2,0],[3]]","practice","2479","","","","","","","","","","","","","","",""
"","","","","","single-stim-button","26","90634","0.0-2.0-7.0-1.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","1126","tol_practice","","","","tol_peg_3","1126","1126","0","[[1,2,0],[0,0],[3]]","4","[[1,0,0],[2,0],[3]]","practice","1126","","","","","","","","","","","","","","",""
"","","","","","single-stim-button","27","91629","0.0-2.0-7.1-0.1","610ed1ac68f6c344f9a8b17d","B2","batch2","","993","tol_practice","","","","tol_peg_1","993","993","0","[[1,0,0],[0,0],[3]]","5","[[1,0,0],[2,0],[3]]","practice","993","","","","","","","","","","","","","","",""
"","","","","","single-stim-button","28","92713","0.0-2.0-7.1-1.1","610ed1ac68f6c344f9a8b17d","B2","batch2","","1082","tol_practice","","","","tol_peg_2","1082","1082","0","[[1,0,0],[2,0],[3]]","5","[[1,0,0],[2,0],[3]]","practice","1082","","","","","","","","","","","","","","",""
"","","","","","poldrack-single-stim","29","93725","0.0-2.0-8.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","-1","tol_feedback","","","true","","1000","1000","500","","","","","","-1","none","true","","0","","","","","","","","","",""
"","","","","","html-button-response","30","94963","0.0-2.0-9.0","610ed1ac68f6c344f9a8b17d","B2","batch2","","1236.199999988079","tol_instruction","<div class = centerbox><p class = center-block-text>Great job! You are done with practice trials<br>You are about to start official trials.<br> <br> Problem <strong>1</strong> out of 25 problems</p></div>","0","","","","","","","","","","","","","","","","","","","","","","","","",""
