"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","task","rt","stimulus","response","item","answer","correct","spm_correct","spm_rt","view_history","fiar_detect_rt","fiar_detect_correct","total_correct_fiar_detect","post_trial_gap","choices","mouse_click","stim_duration","block_duration","timing_post_trial","current_position","tol_num_moves_made","tol_target","tol_problem_id","tol_rt","key_press","possible_responses","tol_correct","preplanning","tol_rt_per_trial","tol_min_moves"
"true","false","[]","[]","[]","preload","0","2135","0.0-0.0","60ff35e594f890d3f082e37c","D2","batch4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","22766","0.0-1.0-0.0","60ff35e594f890d3f082e37c","D2","batch4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","26977","0.0-2.0-0.0","60ff35e594f890d3f082e37c","D2","batch4","spm_fullscreen","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","3","38857","0.0-2.0-1.0","60ff35e594f890d3f082e37c","D2","batch4","","11876.400000000373","<p class = block-text><b>Instructions</b> <br>This is a widely used intelligence test in research. <br>In this test, a figure with a missing piece will be presented.<br>Below the figure are alternative pieces to complete the figure, only one of which is correct.<br> Different figures might involve different principles for obtaining the missing piece<br>Your job is to select the most logical piece to complete the figure.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","39661","0.0-2.0-2.0-0.0","60ff35e594f890d3f082e37c","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 1 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","5","48255","0.0-2.0-2.0-1.0","60ff35e594f890d3f082e37c","D2","batch4","spm_respsonse","8583.299999998882","img/question_1_1.jpeg","3","mat_01","4","1","1","8583.299999998882","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","49325","0.0-2.0-2.0-0.1","60ff35e594f890d3f082e37c","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 2 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","7","51971","0.0-2.0-2.0-1.1","60ff35e594f890d3f082e37c","D2","batch4","spm_respsonse","2642.0999999996275","img/question_1_2.jpeg","4","mat_02","5","1","1","2642.0999999996275","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","53024","0.0-2.0-2.0-0.2","60ff35e594f890d3f082e37c","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 3 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","9","55443","0.0-2.0-2.0-1.2","60ff35e594f890d3f082e37c","D2","batch4","spm_respsonse","2418.300000000745","img/question_1_3.jpeg","0","mat_03","1","1","1","2418.300000000745","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","56505","0.0-2.0-2.0-0.3","60ff35e594f890d3f082e37c","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 4 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","11","59055","0.0-2.0-2.0-1.3","60ff35e594f890d3f082e37c","D2","batch4","spm_respsonse","2547.60000000149","img/question_1_4.jpeg","1","mat_04","2","1","1","2547.60000000149","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","12","60120","0.0-2.0-2.0-0.4","60ff35e594f890d3f082e37c","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 5 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","13","63005","0.0-2.0-2.0-1.4","60ff35e594f890d3f082e37c","D2","batch4","spm_respsonse","2882.0999999996275","img/question_1_5.jpeg","5","mat_05","6","1","1","2882.0999999996275","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","14","64086","0.0-2.0-2.0-0.5","60ff35e594f890d3f082e37c","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 6 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","15","66907","0.0-2.0-2.0-1.5","60ff35e594f890d3f082e37c","D2","batch4","spm_respsonse","2816.7999999988824","img/question_1_6.jpeg","2","mat_06","3","1","1","2816.7999999988824","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","67975","0.0-2.0-2.0-0.6","60ff35e594f890d3f082e37c","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 7 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","17","71207","0.0-2.0-2.0-1.6","60ff35e594f890d3f082e37c","D2","batch4","spm_respsonse","3227.4000000003725","img/question_1_7.jpeg","5","mat_07","6","1","1","3227.4000000003725","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","72270","0.0-2.0-2.0-0.7","60ff35e594f890d3f082e37c","D2","batch4","spm_show_trial_num","null","<p class=block-text>Trial 8 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","19","80413","0.0-2.0-2.0-1.7","60ff35e594f890d3f082e37c","D2","batch4","spm_respsonse","8138.0999999996275","img/question_1_8.jpeg","0","mat_08","2","0","0","8138.0999999996275","","","","","","","","","","","","","","","","","","","","",""
