"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","task","rt","stimulus","response","item","answer","correct","spm_correct","spm_rt","view_history","mouse_click","stim_duration","block_duration","timing_post_trial","current_position","tol_num_moves_made","tol_target","tol_problem_id","tol_rt","key_press","possible_responses","tol_correct","preplanning","tol_rt_per_trial","tol_min_moves","fiar_detect_rt","fiar_detect_correct","total_correct_fiar_detect","post_trial_gap","choices"
"true","false","[]","[]","[]","preload","0","8178","0.0-0.0","63e857fe022e159687d56f41","C3","batch3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","264996","0.0-1.0-0.0","63e857fe022e159687d56f41","C3","batch3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","270243","0.0-2.0-0.0","63e857fe022e159687d56f41","C3","batch3","spm_fullscreen","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","3","297544","0.0-2.0-1.0","63e857fe022e159687d56f41","C3","batch3","","27298.30000001192","<p class = block-text><b>Instructions</b> <br>This is a widely used intelligence test in research. <br>In this test, a figure with a missing piece will be presented.<br>Below the figure are alternative pieces to complete the figure, only one of which is correct.<br> Different figures might involve different principles for obtaining the missing piece<br>Your job is to select the most logical piece to complete the figure.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","298359","0.0-2.0-2.0-0.0","63e857fe022e159687d56f41","C3","batch3","spm_show_trial_num","null","<p class=block-text>Trial 1 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","5","308117","0.0-2.0-2.0-1.0","63e857fe022e159687d56f41","C3","batch3","spm_respsonse","9748.399999976158","img/question_1_1.jpeg","3","mat_01","4","1","1","9748.399999976158","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","309180","0.0-2.0-2.0-0.1","63e857fe022e159687d56f41","C3","batch3","spm_show_trial_num","null","<p class=block-text>Trial 2 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","7","314427","0.0-2.0-2.0-1.1","63e857fe022e159687d56f41","C3","batch3","spm_respsonse","5243.400000035763","img/question_1_2.jpeg","4","mat_02","5","1","1","5243.400000035763","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","315491","0.0-2.0-2.0-0.2","63e857fe022e159687d56f41","C3","batch3","spm_show_trial_num","null","<p class=block-text>Trial 3 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","9","321380","0.0-2.0-2.0-1.2","63e857fe022e159687d56f41","C3","batch3","spm_respsonse","5884.900000035763","img/question_1_3.jpeg","0","mat_03","1","1","1","5884.900000035763","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","322435","0.0-2.0-2.0-0.3","63e857fe022e159687d56f41","C3","batch3","spm_show_trial_num","null","<p class=block-text>Trial 4 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","11","328999","0.0-2.0-2.0-1.3","63e857fe022e159687d56f41","C3","batch3","spm_respsonse","6561.099999964237","img/question_1_4.jpeg","1","mat_04","2","1","1","6561.099999964237","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","12","330065","0.0-2.0-2.0-0.4","63e857fe022e159687d56f41","C3","batch3","spm_show_trial_num","null","<p class=block-text>Trial 5 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","13","340732","0.0-2.0-2.0-1.4","63e857fe022e159687d56f41","C3","batch3","spm_respsonse","10662.899999976158","img/question_1_5.jpeg","5","mat_05","6","1","1","10662.899999976158","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","14","341786","0.0-2.0-2.0-0.5","63e857fe022e159687d56f41","C3","batch3","spm_show_trial_num","null","<p class=block-text>Trial 6 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","15","349949","0.0-2.0-2.0-1.5","63e857fe022e159687d56f41","C3","batch3","spm_respsonse","8159.5","img/question_1_6.jpeg","2","mat_06","3","1","1","8159.5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","351011","0.0-2.0-2.0-0.6","63e857fe022e159687d56f41","C3","batch3","spm_show_trial_num","null","<p class=block-text>Trial 7 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","17","360733","0.0-2.0-2.0-1.6","63e857fe022e159687d56f41","C3","batch3","spm_respsonse","9717.200000047684","img/question_1_7.jpeg","5","mat_07","6","1","1","9717.200000047684","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","361799","0.0-2.0-2.0-0.7","63e857fe022e159687d56f41","C3","batch3","spm_show_trial_num","null","<p class=block-text>Trial 8 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","19","376015","0.0-2.0-2.0-1.7","63e857fe022e159687d56f41","C3","batch3","spm_respsonse","14212.199999988079","img/question_1_8.jpeg","1","mat_08","2","1","1","14212.199999988079","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","377069","0.0-2.0-2.0-0.8","63e857fe022e159687d56f41","C3","batch3","spm_show_trial_num","null","<p class=block-text>Trial 9 out of 60</p>","null","","","","","","","","","","","","","","","","","","","","","","","","","",""
