"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","correct","answer","item","fiar_detect_rt","fiar_detect_correct","total_correct_fiar_detect","post_trial_gap","choices","mouse_click","stim_duration","block_duration","timing_post_trial","current_position","tol_num_moves_made","tol_target","tol_problem_id","tol_rt","key_press","possible_responses","tol_correct","preplanning","tol_rt_per_trial","tol_min_moves","spm_correct","spm_rt"
"true","false","[]","[]","[]","preload","0","3735","0.0-0.0","5bc151ece6491a00013a21f3","E1","batch5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","15096","0.0-1.0-0.0","5bc151ece6491a00013a21f3","E1","batch5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","19499","0.0-2.0-0.0","5bc151ece6491a00013a21f3","E1","batch5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","49047","0.0-2.0-1.0-0.0","5bc151ece6491a00013a21f3","E1","batch5","[{""page_index"":0,""viewing_time"":20945.800000190735},{""page_index"":1,""viewing_time"":8601}]","29546.900000095367","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","50748","0.0-2.0-1.0-1.0-0.0","5bc151ece6491a00013a21f3","E1","batch5","","1700.1000001430511","<p class=block-text> Let's answer a few questions <br>","0","pattern_enter_quiz","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","55624","0.0-2.0-1.0-1.0-1.0","5bc151ece6491a00013a21f3","E1","batch5","","4875.399999856949","<p class = block-text>True or False: You will have as much time as you want to make each choice. <br></p>","1","pattern_quiz","true","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","6","57987","0.0-2.0-1.0-1.0-2.0","5bc151ece6491a00013a21f3","E1","batch5","","2361.9000000953674","<p class = block-text>Correct! You should make your choice <strong> as fast as you can</strong>.</p>","0","pattern_quiz_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","7","62985","0.0-2.0-1.0-1.0-3.0","5bc151ece6491a00013a21f3","E1","batch5","","4998","<p class = block-text>True or False: You will look for 4 pieces in black or white color connected in a row either horizontally, vertically or diagonally. <br></p>","0","pattern_quiz","true","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","8","63815","0.0-2.0-1.0-1.0-4.0","5bc151ece6491a00013a21f3","E1","batch5","","829.5999999046326","<p class = block-text>Correct! </p>","0","pattern_quiz_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","9","65798","0.0-2.0-2.0","5bc151ece6491a00013a21f3","E1","batch5","","1981.3999998569489","<p class=block-text> Now that you've understood the game, let's do a few practice trials before we start!<br> <br>","0","pattern_enter_practice","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","10","67825","0.0-2.0-3.0-0.0","5bc151ece6491a00013a21f3","E1","batch5","","2026.1000001430511","stim/prac_yes_20_dia_b1.png","f","pattern_practice","true","f","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","68838","0.0-2.0-3.0-1.0","5bc151ece6491a00013a21f3","E1","batch5","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","12","69923","0.0-2.0-3.0-0.1","5bc151ece6491a00013a21f3","E1","batch5","","1084","stim/prac_yes_18_hor_w1.png","f","pattern_practice","true","f","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","70934","0.0-2.0-3.0-1.1","5bc151ece6491a00013a21f3","E1","batch5","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","14","72404","0.0-2.0-3.0-0.2","5bc151ece6491a00013a21f3","E1","batch5","","1468.7999999523163","stim/prac_no_16_1.png","j","pattern_practice","true","j","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","73419","0.0-2.0-3.0-1.2","5bc151ece6491a00013a21f3","E1","batch5","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","16","74660","0.0-2.0-3.0-0.3","5bc151ece6491a00013a21f3","E1","batch5","","1240.3999998569489","stim/prac_no_18_1.png","j","pattern_practice","true","j","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","75681","0.0-2.0-3.0-1.3","5bc151ece6491a00013a21f3","E1","batch5","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","18","76484","0.0-2.0-3.0-0.4","5bc151ece6491a00013a21f3","E1","batch5","","802.6999998092651","stim/prac_yes_16_ver_w1.png","f","pattern_practice","true","f","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","19","77501","0.0-2.0-3.0-1.4","5bc151ece6491a00013a21f3","E1","batch5","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
