"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","correct","answer","item","fiar_detect_rt","fiar_detect_correct","total_correct_fiar_detect","post_trial_gap","choices","spm_correct","spm_rt","mouse_click","stim_duration","block_duration","timing_post_trial","current_position","tol_num_moves_made","tol_target","tol_problem_id","tol_rt","key_press","possible_responses","tol_correct","preplanning","tol_rt_per_trial","tol_min_moves"
"true","false","[]","[]","[]","preload","0","3454","0.0-0.0","63fba157c9ebcb0ba6397872","A3","batch1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","41879","0.0-1.0-0.0","63fba157c9ebcb0ba6397872","A3","batch1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","45385","0.0-2.0-0.0","63fba157c9ebcb0ba6397872","A3","batch1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","59259","0.0-2.0-1.0-0.0","63fba157c9ebcb0ba6397872","A3","batch1","[{""page_index"":0,""viewing_time"":9602.100000023842},{""page_index"":1,""viewing_time"":4269.899999976158}]","13872.300000011921","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","60928","0.0-2.0-1.0-1.0-0.0","63fba157c9ebcb0ba6397872","A3","batch1","","1668.0999999642372","<p class=block-text> Let's answer a few questions <br>","0","pattern_enter_quiz","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","63111","0.0-2.0-1.0-1.0-1.0","63fba157c9ebcb0ba6397872","A3","batch1","","2181.199999988079","<p class = block-text>True or False: You will have as much time as you want to make each choice. <br></p>","1","pattern_quiz","true","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","6","64216","0.0-2.0-1.0-1.0-2.0","63fba157c9ebcb0ba6397872","A3","batch1","","1103.9000000357628","<p class = block-text>Correct! You should make your choice <strong> as fast as you can</strong>.</p>","0","pattern_quiz_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","7","66888","0.0-2.0-1.0-1.0-3.0","63fba157c9ebcb0ba6397872","A3","batch1","","2671.800000011921","<p class = block-text>True or False: You will look for 4 pieces in black or white color connected in a row either horizontally, vertically or diagonally. <br></p>","0","pattern_quiz","true","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","8","67811","0.0-2.0-1.0-1.0-4.0","63fba157c9ebcb0ba6397872","A3","batch1","","921.8999999761581","<p class = block-text>Correct! </p>","0","pattern_quiz_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","9","69453","0.0-2.0-2.0","63fba157c9ebcb0ba6397872","A3","batch1","","1640.699999988079","<p class=block-text> Now that you've understood the game, let's do a few practice trials before we start!<br> <br>","0","pattern_enter_practice","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","10","70261","0.0-2.0-3.0-0.0","63fba157c9ebcb0ba6397872","A3","batch1","","805","stim/prac_yes_18_hor_w1.png","f","pattern_practice","true","f","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","71277","0.0-2.0-3.0-1.0","63fba157c9ebcb0ba6397872","A3","batch1","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","12","72313","0.0-2.0-3.0-0.1","63fba157c9ebcb0ba6397872","A3","batch1","","1034.8999999761581","stim/prac_no_18_1.png","j","pattern_practice","true","j","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","73335","0.0-2.0-3.0-1.1","63fba157c9ebcb0ba6397872","A3","batch1","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","14","75159","0.0-2.0-3.0-0.2","63fba157c9ebcb0ba6397872","A3","batch1","","1822.300000011921","stim/prac_no_16_1.png","j","pattern_practice","true","j","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","76163","0.0-2.0-3.0-1.2","63fba157c9ebcb0ba6397872","A3","batch1","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","16","76774","0.0-2.0-3.0-0.3","63fba157c9ebcb0ba6397872","A3","batch1","","610.3000000119209","stim/prac_yes_16_ver_w1.png","f","pattern_practice","true","f","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","77804","0.0-2.0-3.0-1.3","63fba157c9ebcb0ba6397872","A3","batch1","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","18","79192","0.0-2.0-3.0-0.4","63fba157c9ebcb0ba6397872","A3","batch1","","1386.8999999761581","stim/prac_yes_20_dia_b1.png","f","pattern_practice","true","f","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","19","80220","0.0-2.0-3.0-1.4","63fba157c9ebcb0ba6397872","A3","batch1","","null","<p style=""font-size:30px;color:green;"">Correct!</p>","null","pattern_feedback","","","","","","","","","","","","","","","","","","","","","","","","",""
